FEYSVILLE,WA,-31.12471849,121.6148952
FICKS CROSSING,QLD,-26.2604174852,151.890352271
FIDDLETOWN,NSW,-33.5978896193,151.054640615
FIELDING,QLD,-18.83265347,141.29052041
FIELDSTONE,VIC,-37.7473119154,144.6442891
FIELD,SA,-35.8269956913,139.661222923
FIERY FLAT,VIC,-36.4095321887,143.752400028
FIFIELD,NSW,-32.8262570466,147.499290906
FIFTEEN MILE,QLD,-27.4241818102,152.054188291
FIG TREE POCKET,QLD,-27.5271127548,152.964893278
FIGTREE,NSW,-34.4294506535,150.8544475
FIMISTON,WA,-30.7804056713,121.495910731
FINCH HATTON,QLD,-21.1289885193,148.632054248
FINDON CREEK,NSW,-28.3854184706,152.883603356
FINDON,SA,-34.8985929316,138.533608457
FINE FLOWER,NSW,-29.3797248984,152.629792844
FINGAL BAY,NSW,-32.7471796224,152.16748633
FINGAL HEAD,NSW,-28.1991120904,153.566097917
FINGAL,TAS,-41.6420516477,147.977925784
FINGAL,VIC,-38.4081702258,144.856073419
FINKE,NT,-25.5809355425,134.578553116
FINLAYVALE,QLD,-16.465553984,145.343947812
FINLEY,NSW,-35.6189301709,145.540346927
FINNIE,QLD,-27.6285974414,151.891710874
FINNISS VALLEY,NT,-13.0678903161,130.9575717
FINNISS,SA,-35.3929910836,138.83447538
FIREFLY,NSW,-32.0815657205,152.217725253
FIRLE,SA,-34.9026124808,138.654055101
FISCHER,SA,-34.4961118021,138.628420993
FISH CREEK,VIC,-38.7122219499,146.109411092
FISH POINT,VIC,-35.4411210302,143.733329068
FISHERMAN BAY,SA,-33.5493076667,137.94366788
FISHERMANS BAY,NSW,-32.7891574452,152.091242127
FISHERMANS PARADISE,NSW,-35.2291590154,150.446661257
FISHERMANS POCKET,QLD,-26.1680898862,152.604465528
FISHERMANS REACH,NSW,-30.8604757558,152.99553062
FISHERS HILL,NSW,-32.4948578538,151.530911954
FISHERY FALLS,QLD,-17.1885918394,145.88944391
FISHER,ACT,-35.3639801363,149.057369026
FISHER,QLD,-20.7364411206,139.517824096
FISHER,SA,-34.5383575895,139.490245816
FISHING POINT,NSW,-33.0537707759,151.593960493
FISKVILLE,VIC,-37.6856153704,144.219959154
FITZGERALD BAY,SA,-32.9127797598,137.754358857
FITZGERALD CREEK,QLD,-17.4941232024,145.988580385
FITZGERALD RIVER NATIONAL PARK,WA,-34.28945091,119.397375515
FITZGERALDS MOUNT,NSW,-33.5065192147,149.367132015
FITZGERALDS VALLEY,NSW,-33.5246363113,149.391394152
FITZGERALD,TAS,-42.7473433577,146.648412568
FITZGIBBON,QLD,-27.3400631868,153.027996942
FITZROY CROSSING,WA,-18.1953937821,125.566578238
FITZROY FALLS,NSW,-34.6495313494,150.48360873
FITZROY ISLAND,QLD,-16.92926882,145.991665196
FITZROY NORTH,VIC,-37.7878916767,144.986817373
FITZROY,SA,-34.8970243162,138.590126854
FITZROY,VIC,-37.7981563694,144.978496891
FIVE DOCK,NSW,-33.8695104813,151.129951794
FIVE MILES,SA,-34.867092288,139.393290826
FIVE WAYS,NSW,-32.1731889187,147.016933595
FLAGGY CREEK,VIC,-37.7613818749,147.47647137
FLAGSTAFF HILL,SA,-35.0557994603,138.589716477
FLAGSTAFF,VIC,-37.0496129977,143.775116773
FLAGSTONE CREEK,QLD,-27.6184246033,152.085891989
FLAGSTONE,QLD,-27.812881753,152.956901303
FLAMETREE,QLD,-20.2707464182,148.753317672
FLAMINGO BEACH,VIC,-38.2758174257,147.313817559
FLAT TOPS,NSW,-32.4635651146,151.811928775
FLAXLEY,SA,-35.1373615539,138.82476475
FLAXMAN VALLEY,SA,-34.5885246337,139.039345163
FLAXTON,QLD,-26.660727659,152.875940009
FLEMINGTON,VIC,-37.7852337816,144.926476612
FLEMING,NT,-13.8518931187,131.296209373
FLETCHER CREEK,QLD,-23.7812124184,150.388107758
FLETCHER,NSW,-32.879567905,151.646476679
FLETCHER,QLD,-28.7748920155,151.846527123
FLEURBAIX,QLD,-28.5335465358,151.914989409
FLINDERS CHASE,SA,-35.876083906,136.741092859
FLINDERS LAKES,QLD,-27.848110955,152.89151549
FLINDERS PARK,SA,-34.9101242091,138.541280878
FLINDERS RANGES,SA,-31.6691671392,138.387861315
FLINDERS VIEW,QLD,-27.6519408437,152.774613763
FLINDERS,NSW,-34.5834878393,150.845933386
FLINDERS,VIC,-38.4524594712,144.996971866
FLINTON,QLD,-27.8813509628,149.560830476
FLINTSTONE,TAS,-41.9942415628,146.857830989
FLINT,WA,-32.29169277,116.4968879
FLORA HILL,VIC,-36.7812233474,144.294547568
FLORAVILLE,NSW,-33.0105088504,151.663910095
FLOREAT,WA,-31.9419178654,115.791654369
FLORENCE BAY,QLD,-19.1173485573,146.87616381
FLORENTINE,TAS,-42.48766189,146.51425406
FLOREY,ACT,-35.2259395064,149.046954532
FLORINA STATION,SA,-32.3978042525,139.981818266
FLORINA,NT,-14.5515845879,132.083624359
FLOWERDALE,TAS,-40.9636754233,145.65645847
FLOWERDALE,VIC,-37.3457511399,145.292777595
FLOWERPOT,TAS,-43.2077674723,147.250781221
FLOWERY GULLY,TAS,-41.2317327062,146.824885648
FLY CREEK,NT,-12.8032435012,131.061933988
FLYING FISH POINT,QLD,-17.4939815477,146.075381579
FLYING FOX,NT,-14.1561173935,134.198907537
FLYING FOX,QLD,-28.0991435134,153.171318038
FLYNNS CREEK,VIC,-38.2480410027,146.63813909
FLYNN,ACT,-35.2016626651,149.046706112
FLYNN,NT,-23.7125911507,133.852299158
FLYNN,VIC,-38.1716795495,146.674574775
FLYNN,WA,-32.125928,116.561732
FOOTSCRAY,VIC,-37.8022039399,144.900489389
FORBES CREEK,NSW,-35.4259832347,149.506625102
FORBES RIVER,NSW,-31.2920820977,152.322341894
FORBESDALE,NSW,-32.0594494513,151.951347262
FORBES,NSW,-33.3869487748,148.009945676
FORBES,VIC,-37.3040465633,144.887598784
FORCETT,TAS,-42.8152530167,147.629114986
FORDE,ACT,-35.1699389413,149.14746961
FORDS BRIDGE,NSW,-29.7454599077,145.409420962
FORDSDALE,QLD,-27.7176951096,152.128264933
FORDS,SA,-34.3883587422,138.861383997
FORDWICH,NSW,-32.7290627711,151.062175228
FORESHORES,QLD,-24.1156601026,151.502062115
FOREST CREEK,QLD,-16.245873133,145.392217503
FOREST GLEN,NSW,-33.5466011594,151.01829407
FOREST GLEN,QLD,-26.6859936464,153.010214252
FOREST GROVE,NSW,-33.3869981021,149.665037401
FOREST GROVE,WA,-34.0582122572,115.114292359
FOREST HILL,NSW,-35.1522455586,147.457900436
FOREST HILL,QLD,-27.5804461074,152.371880485
FOREST HILL,VIC,-37.8398916168,145.173820509
FOREST HILL,WA,-34.6024168749,117.440040257
FOREST LAKE,QLD,-27.6187986811,152.967115752
FOREST LODGE,NSW,-33.8798662587,151.179333031
FOREST RANGE,SA,-34.9248541602,138.806491041
FOREST REEFS,NSW,-33.457556662,149.061258851
FOREST RIDGE,QLD,-27.9641479774,151.026073754
FOREST SPRINGS,QLD,-27.9816174324,152.093757909
FORESTDALE,QLD,-27.672539224,153.01345701
FORESTER,TAS,-41.087573065,147.678876399
FORESTHOME,QLD,-18.6109742833,146.200291386
FORESTVALE,QLD,-25.9857024143,147.863187915
FORESTVILLE,NSW,-33.7568239777,151.216678216
FORESTVILLE,SA,-34.9502806701,138.583070204
FOREST,TAS,-40.8550772858,145.23046172
FORGE CREEK,VIC,-37.9227774692,147.623481266
FORK LAGOONS,QLD,-23.3690112561,147.969554923
FORMARTIN,QLD,-27.3922213713,151.385158857
FORREST BEACH,QLD,-18.704945662,146.294611581
FORREST BEACH,WA,-33.5679513406,115.481381919
FORRESTANIA,WA,-32.45541707,119.75927005
FORRESTDALE,WA,-32.1441834409,115.962672729
FORRESTERS BEACH,NSW,-33.4109434087,151.462077642
FORRESTFIELD,WA,-31.9826616745,116.002136833
FORRESTON,SA,-34.7960138576,138.902460144
FORREST,ACT,-35.3164239124,149.131208567
FORREST,VIC,-38.4982959566,143.716763083
FORREST,WA,-30.84198979,128.11296823
FORSAYTH,QLD,-18.5962959082,143.606078087
FORSTER,NSW,-32.1977459347,152.529322987
FORSTER,SA,-34.7397579694,139.573886213
FORTESCUE,TAS,-43.09096931,147.89508112
FORTESCUE,WA,-21.76318387,115.823941408
FORTHSIDE,TAS,-41.2148237116,146.270339321
FORTH,TAS,-41.1917350982,146.254092725
FORTIS CREEK,NSW,-29.4998274124,152.875975303
FORTITUDE VALLEY,QLD,-27.4583249637,153.039307458
FORTY MILE,QLD,-18.0221959125,144.75809964
FOSSILBROOK,QLD,-17.83113416,144.34660058
FOSTER NORTH,VIC,-38.6235220348,146.165547221
FOSTERS VALLEY,NSW,-33.6242721413,149.567540527
FOSTERTON,NSW,-32.3317664488,151.754800096
FOSTERVILLE,VIC,-36.686256579,144.477691181
FOSTER,VIC,-38.6517084773,146.196606662
FOUL BAY,SA,-35.1514270136,137.220493522
FOULDEN,QLD,-21.1390566703,149.147085636
FOUNTAINDALE,NSW,-33.3418682393,151.403122327
FOUNTAIN,SA,-34.5975735521,135.645204064
FOUR CORNERS,NSW,-34.77956585,145.42677081
FOUR MILE CREEK,NSW,-33.4367019902,148.941874037
FOUR MILE CREEK,TAS,-41.5667973286,148.295860776
FOUR WAYS,QLD,-19.2324587163,140.328654615
FOWLERS BAY,SA,-31.9854108722,132.436815022
FOWLERS GAP,NSW,-31.4466790863,141.611660603
FOXDALE,QLD,-20.3524009622,148.511350298
FOXGROUND,NSW,-34.7141134444,150.753471503
FOXHOW,VIC,-38.0485571075,143.458968015
FOX,SA,-37.2628614013,140.306167056
FRAHNS,SA,-34.8915042053,139.36271616
FRAMLINGHAM EAST,VIC,-38.1952065915,142.70025204
FRAMLINGHAM,VIC,-38.2445201774,142.690729866
FRANCES,SA,-36.7092622792,140.874444816
FRANCOIS PERON NATIONAL PARK,WA,-26.0159750344,113.596587231
FRANKFIELD,QLD,-22.312727861,147.124920667
FRANKFORD,TAS,-41.3379041495,146.762409024
FRANKLAND RIVER,WA,-34.3156852459,116.978322429
FRANKLINFORD,VIC,-37.235636888,144.115070476
FRANKLIN,ACT,-35.2021995695,149.144753013
FRANKLIN,TAS,-43.0969814031,147.004200813
FRANKLYN,SA,-33.1415994349,139.125116525
FRANKSTON NORTH,VIC,-38.1195787141,145.158127727
FRANKSTON SOUTH,VIC,-38.1678331852,145.134545897
FRANKSTON,VIC,-38.145723715,145.139450063
FRANKTON,SA,-34.2831192215,139.191986299
FRASER ISLAND,QLD,-25.0259433672,153.267100889
FRASER RANGE,WA,-32.1896995738,123.20500707
FRASER RISE,VIC,-37.7148317731,144.723539521
FRASER,ACT,-35.1918099539,149.040145464
FRAYVILLE,SA,-34.8585211455,139.233602215
FRAZERS CREEK,NSW,-31.4291650844,152.65705516
FRAZERVIEW,QLD,-27.9286557729,152.541182173
FREDERICKSFIELD,QLD,-19.7273848313,147.421301079
FREDERICKTON,NSW,-31.0320457565,152.85924428
FREDS PASS,NT,-12.5356906742,131.049897797
FREEBURGH,VIC,-36.7731456532,147.031688144
FREELING,SA,-34.4490492313,138.835555569
FREEMANS REACH,NSW,-33.5648596574,150.785708896
FREEMANS WATERHOLE,NSW,-32.9927233829,151.490500986
FREEMANS,NSW,-33.2042388102,151.587171226
FREEMANTLE,NSW,-33.26011981,149.383558785
FREESTONE,QLD,-28.1123060856,152.168961422
FREMANTLE,WA,-32.0501745837,115.761068597
FRENCH ISLAND,VIC,-38.3650014349,145.368384605
FRENCH PARK,NSW,-35.2624763877,146.92954826
FRENCHES CREEK,QLD,-28.0210378166,152.638959134
FRENCHMAN BAY,WA,-35.093464745,117.948499585
FRENCHMANS,VIC,-36.971548095,143.188640667
FRENCHS FOREST,NSW,-33.7426669305,151.226057965
FRENCHVILLE,QLD,-23.3511435026,150.536520752
FRESHWATER CREEK,VIC,-38.2821962007,144.254390054
FRESHWATER POINT,QLD,-21.4199972019,149.311567542
FRESHWATER,NSW,-33.7746835584,151.286289772
FRESHWATER,QLD,-16.8798848676,145.719669135
FREWVILLE,SA,-34.9473639282,138.628821315
FRIDAY POCKET,QLD,-17.8304006134,146.005441303
FRIENDLY BEACHES,TAS,-42.0047706196,148.262921057
FROG ROCK,NSW,-32.4630166231,149.680502704
FROGMORE,NSW,-34.2632890515,148.841941867
FROGS HOLLOW,NSW,-36.7702466343,149.809883311
FROME DOWNS,SA,-30.62296403,140.15554537
FRYERSTOWN,VIC,-37.1403198892,144.249162409
FRYING PAN,NSW,-36.1558941694,148.827503784
FULHAM GARDENS,SA,-34.9184290658,138.513751899
FULHAM,QLD,-27.0427679421,152.467936318
FULHAM,SA,-34.9249689668,138.511997003
FULHAM,VIC,-38.0869868316,146.970044303
FULLARTON,SA,-34.9568765047,138.622374039
FULLERTON COVE,NSW,-32.8510881336,151.809435908
FULLERTON,NSW,-34.1842879708,149.564008086
FUMINA SOUTH,VIC,-37.9503725889,146.122653694
FUMINA,VIC,-37.902613296,146.113586421
FURNER,SA,-37.3804140114,140.336461476
FURNISSDALE,WA,-32.5477172263,115.769784326
FURRACABAD,NSW,-29.801045928,151.6431553
FYANS CREEK,VIC,-37.1117364448,142.562102655
FYANSFORD,VIC,-38.1369775129,144.309807791
FYSHWICK,ACT,-35.3284538195,149.172244431
GABALONG,WA,-30.7048501866,116.415300861
GABBADAH,WA,-31.28294066,115.51715541
GABBIN,WA,-30.7885377675,117.710794254
GADARA,NSW,-35.298803392,148.115378808
GADGARRA,QLD,-17.29678312,145.70689921
GAETA,QLD,-24.9142000552,151.597717457
GAFFNEYS CREEK,VIC,-37.4815011977,146.194238526
GAGEBROOK,TAS,-42.7458806474,147.270088137
GAILES,QLD,-27.6115443146,152.913002264
GAINSBOROUGH,VIC,-38.2324691543,145.969720132
GAINSFORD,QLD,-23.7944493507,149.771891597
GAIRDNER,WA,-34.2343385924,118.856461553
GAIRLOCH,QLD,-18.6055336843,146.164691147
GALA VALE,NSW,-34.9659249309,145.793254668
GALAMBINE,NSW,-32.4415279645,149.51957009
GALGA,SA,-34.7175052156,139.931668512
GALILEE,QLD,-22.3108787329,145.990265423
GALIWINKU,NT,-12.0251940409,135.564557143
GALONG,NSW,-34.6015560918,148.558022118
GALORE,NSW,-34.9892061862,146.859376872
GALSTON,NSW,-33.6560850574,151.054821511
GAMBOOLA,QLD,-16.3799771491,143.429201839
GAMMON RANGES,SA,-30.5934232756,139.213861548
GANBENANG,NSW,-33.6771827062,150.110967673
GANGAT,NSW,-32.0217477014,152.074598931
GANMAIN,NSW,-34.7968946653,147.040694016
GANNAWARRA,VIC,-35.7452256356,144.136528619
GAP RIDGE,WA,-20.7291717711,116.765077605
GAPSTED,VIC,-36.5125802867,146.666262276
GAPUWIYAK,NT,-12.5043781718,135.80792679
GARAH,NSW,-29.0993467862,149.604126525
GARBUTT,QLD,-19.2724195401,146.764931255
GARDEN ISLAND CREEK,TAS,-43.2486047311,147.148892309
GARDEN ISLAND,SA,-34.806211015,138.537921025
GARDEN SUBURB,NSW,-32.9455799169,151.678352451
GARDENVALE,VIC,-37.8979545837,145.007532295
GARDNERS BAY,TAS,-43.1847586109,147.11968383
GAREMA,NSW,-33.6001413908,147.921302753
GARFIELD NORTH,VIC,-38.0414217771,145.68323637
GARFIELD,QLD,-23.3640399429,146.041630885
GARFIELD,VIC,-38.0916646291,145.67684155
GARGETT,QLD,-21.1609849982,148.752489176
GARIBALDI,VIC,-37.7400167323,143.84360704
GARLAND VALLEY,NSW,-32.92860657,150.713165102
GARLAND,NSW,-33.7435056998,149.032291782
GARNANT,QLD,-23.1786957726,150.253470226
GARNERS BEACH,QLD,-17.8155397738,146.09893105
GAROO,NSW,-31.387114842,150.973262145
GARRADUNGA,QLD,-17.4533243712,146.00644909
GARRAN,ACT,-35.3450867973,149.106631879
GARRAWALT,QLD,-18.4899858675,145.86372631
GARRA,NSW,-33.119975242,148.757938425
GARTHOWEN,NSW,-30.8781152094,150.894219498
GARVOC,VIC,-38.285653527,142.810511972
GASCOYNE JUNCTION,WA,-25.0523709408,115.20975981
GASCOYNE RIVER,WA,-24.81145383,116.081729705
GATESHEAD,NSW,-32.989800634,151.694106541
GATEWAY ISLAND,VIC,-36.0993188777,146.895544161
GATTON,QLD,-27.5649382402,152.281219465
GATUM,VIC,-37.3840755803,141.941388043
GAVEN,QLD,-27.948308403,153.33490608
GAWLER BELT,SA,-34.57795188,138.7237763
GAWLER EAST,SA,-34.6019794031,138.757122845
GAWLER RANGES,SA,-32.5463188799,135.171800981
GAWLER RIVER,SA,-34.6088689082,138.65474847
GAWLER SOUTH,SA,-34.6072130772,138.745012196
GAWLER WEST,SA,-34.6052406862,138.736930759
GAWLER,SA,-34.5991670425,138.748833712
GAWLER,TAS,-41.2041718017,146.144903158
GAYNDAH,QLD,-25.6276665692,151.615584164
GAYTHORNE,QLD,-27.4151645431,152.984559976
GAZETTE,VIC,-37.9081725633,142.132964298
GEARYS FLAT,NSW,-31.21576042,152.57210137
GEEBUNG,QLD,-27.3679950467,153.047627595
GEELONG WEST,VIC,-38.140509202,144.34812551
GEELONG,VIC,-38.150802147,144.359655866
GEEVESTON,TAS,-43.1668628794,146.918291885
GEHAM,QLD,-27.3863955586,152.006992752
GEILSTON BAY,TAS,-42.8342057753,147.356081201
GELANTIPY,VIC,-37.2201743647,148.287985014
GELLIBRAND LOWER,VIC,-38.6935730931,143.247196629
GELLIBRAND,VIC,-38.5288575802,143.554440293
GELLIONDALE,VIC,-38.6258111649,146.603780921
GELORUP,WA,-33.4028622419,115.643744518
GELSTON PARK,NSW,-35.2434594957,147.344043744
GEMALLA,NSW,-33.5232526321,149.836963347
GEMBROOK,VIC,-37.9446947001,145.562538934
GEMINI MOUNTAINS,QLD,-22.4751411441,147.813239572
GEMMELLS,SA,-35.1847150523,138.884838373
GENEVA,NSW,-28.613580822,152.979952327
GENOA,VIC,-37.479264826,149.591636544
GEOGRAPHE,WA,-33.6369383977,115.382409553
GEORGE TOWN,TAS,-41.1050514232,146.827506904
GEORGES CREEK,NSW,-30.1501488346,151.223520352
GEORGES CREEK,VIC,-36.160332953,147.26538778
GEORGES HALL,NSW,-33.9051205487,150.986991088
GEORGES PLAINS,NSW,-33.5187500133,149.508770212
GEORGETOWN,NSW,-32.9107341523,151.73029155
GEORGETOWN,QLD,-18.2947576406,143.522999914
GEORGETOWN,SA,-33.3850674864,138.458982516
GEORGICA,NSW,-28.6593988335,153.153392705
GEORGINA,WA,-28.8913496886,114.742004582
GEPPS CROSS,SA,-34.8434521253,138.596140941
GERAHMIN,VIC,-35.1545049491,142.799211504
GERALDTON,WA,-28.7718702981,114.614647957
GERANG GERUNG,VIC,-36.379931724,141.881653773
GERANGAMETE,VIC,-38.4561317758,143.6990151
GERANIUM PLAINS,SA,-33.9754240546,139.19586242
GERANIUM,SA,-35.4646039618,140.143170052
GERARD,SA,-34.3751336417,140.478403675
GERMAN CREEK,SA,-37.8403498625,140.538082168
GERMAN FLAT,SA,-37.7698265319,140.415860064
GERMANIA,VIC,-36.9911043856,142.781703295
GERMANTOWN,QLD,-17.6452199265,145.961540848
GERMANTOWN,VIC,-36.7473901747,147.019448325
GERMEIN BAY,SA,-33.1410791915,138.061835111
GEROGERY,NSW,-35.8407038269,146.960172158
GERRIGERRUP,VIC,-37.9984510898,142.18079335
GERRINGONG,NSW,-34.7451182359,150.824251866
GERROA,NSW,-34.7748212446,150.817600471
GEURIE,NSW,-32.412926747,148.819968258
GHAN,NT,-25.4615067729,133.354091686
GHEERULLA,QLD,-26.5547495604,152.775405303
GHERANG,VIC,-38.3061409391,144.095242293
GHERINGHAP,VIC,-38.0650785068,144.23320959
GHIN GHIN,VIC,-37.1612942727,145.374231838
GHINGHINDA,QLD,-25.2422208389,149.705189523
GHINNI GHINNI,NSW,-31.8838942189,152.553404501
GHINNI GHI,NSW,-28.6263486724,152.826628861
GHOOLENDAADI,NSW,-30.9587264695,149.910867623
GHOOLI,WA,-31.2272172797,119.457087786
GIANTS CREEK,NSW,-32.2538745743,150.525064889
GIBBERAGEE,NSW,-29.2574008731,153.083561659
GIBB,WA,-16.465452845,126.437697585
GIBSON,WA,-33.6476266319,121.812356444
GIDGEALPA,SA,-28.0524576556,140.18663302
GIDGEGANNUP,WA,-31.7843126128,116.183573558
GIDGINBUNG,NSW,-34.3002597235,147.432695735
GIDLEY,NSW,-30.9944846204,150.839878288
GIFFARD WEST,VIC,-38.3770075942,146.995117951
GIFFARD,VIC,-38.3808526577,147.130613848
GIFFORD HILL,SA,-35.1529174949,139.234692448
GIGOOMGAN,QLD,-25.6884833895,152.260051762
GIL GIL,VIC,-36.3296193516,143.058551302
GILBERT RIVER,QLD,-18.1415267075,142.806926482
GILBERTON,QLD,-27.731212209,153.270650598
GILBERTON,SA,-34.9014277603,138.612623217
GILDEROY,VIC,-37.8555896586,145.714760396
GILEAD,NSW,-34.1219207795,150.785673603
GILES CORNER,SA,-34.2291049959,138.738723865
GILGAI,NSW,-29.8587164069,151.125889872
GILGANDRA,NSW,-31.7091920985,148.653883661
GILGERING,WA,-32.0114173807,116.799647227
GILGOOMA,NSW,-30.6817029238,148.594508613
GILGUNNIA,NSW,-32.4410651423,146.031654068
GILLA,QLD,-26.9014330549,152.01801505
GILLDORA,QLD,-26.2948080623,152.675539942
GILLENBAH,NSW,-34.7760187325,146.504405183
GILLENTOWN,SA,-33.8857395514,138.608328448
GILLEN,NT,-23.7056991763,133.868881413
GILLES DOWNS,SA,-32.88267236,136.89374135
GILLES PLAINS,SA,-34.854263516,138.657684637
GILLETTS RIDGE,NSW,-29.6343078114,153.111412039
GILLIESTON HEIGHTS,NSW,-32.7607581467,151.5345391
GILLIESTON,VIC,-36.3335372272,145.215277944
GILLIMANNING,WA,-32.6677061377,117.446614805
GILLINGARRA,WA,-30.9150326177,116.064206176
GILLMAN,SA,-34.8412577119,138.529863408
GILMANDYKE,NSW,-33.7845693903,149.544966302
GILMORE,ACT,-35.4160787423,149.134994668
GILMORE,NSW,-35.3398227564,148.186469887
GILSTON,QLD,-28.015715043,153.312694288
GIN GIN,NSW,-31.9037861379,148.075575525
GIN GIN,QLD,-24.9946154976,151.956692903
GINDIE,QLD,-23.7760563551,148.14937543
GINDORAN,QLD,-24.6344325552,151.6296042
GINEROI,NSW,-29.7404074601,150.533062226
GINGHI,NSW,-32.5836529996,150.046956014
GINGINUP,WA,-31.2997993415,115.892264938
GINGIN,WA,-31.3506282083,115.906747857
GINGKIN,NSW,-33.9085572966,149.953199289
GINOONDAN,QLD,-25.5976908151,151.764593234
GIPSY POINT,VIC,-37.4787521274,149.680089083
GIRALANG,ACT,-35.2093626235,149.092134297
GIRARDS HILL,NSW,-28.8160403148,153.280304882
GIRGARRE EAST,VIC,-36.4363603248,145.080138731
GIRGARRE,VIC,-36.3903577439,144.975045653
GIRILAMBONE,NSW,-31.3060486504,146.797671919
GIRO,NSW,-31.6866931587,151.765559461
GIRRALONG,NSW,-30.5721399024,152.658605665
GIRRAL,NSW,-33.6993902446,147.113391198
GIRRAWEEN,NSW,-33.8015275265,150.947446507
GIRRAWEEN,NT,-12.5408831726,131.099040528
GIRRAWEEN,QLD,-28.8274702225,151.954963283
GIRRAWHEEN,WA,-31.8449455528,115.843075122
GIRU,QLD,-19.512667684,147.109604579
GIRVAN,NSW,-32.4800779738,152.048618071
GISBORNE SOUTH,VIC,-37.5504646269,144.62041156
GISBORNE,VIC,-37.5006529393,144.598368894
GIVELDA,QLD,-24.9861137425,152.13880239
GLADESVILLE,NSW,-33.8297392892,151.125093811
GLADFIELD,QLD,-28.0806476418,152.173639934
GLADFIELD,VIC,-36.0712541637,143.952670759
GLADSTONE CENTRAL,QLD,-23.8440739197,151.256032779
GLADSTONE HARBOUR,QLD,-23.8235563772,151.315222678
GLADSTONE PARK,VIC,-37.6895940187,144.888651257
GLADSTONE,NSW,-31.0251493072,152.947897141
GLADSTONE,SA,-33.2544416158,138.350509671
GLADSTONE,TAS,-40.9575764045,148.01453744
GLADYSDALE,VIC,-37.844551739,145.642882096
GLAMORGAN VALE,QLD,-27.5077096727,152.620282964
GLAN DEVON,QLD,-26.62531809,152.014569602
GLANDORE,SA,-34.960783723,138.568618436
GLANMIRE,NSW,-33.411779212,149.705533867
GLANMIRE,QLD,-26.2233622382,152.695386101
GLANVILLE,SA,-34.8447129531,138.491262084
GLASS HOUSE MOUNTAINS,QLD,-26.9054981375,152.96154314
GLASTONBURY,QLD,-26.1984195993,152.537713763
GLAZIERS BAY,TAS,-43.1341628901,147.020172683
GLEBE,NSW,-33.8742606816,151.185567583
GLEBE,QLD,-25.6057206777,150.168264923
GLEBE,TAS,-42.8737163416,147.326534371
GLEDHOW,WA,-35.0024887133,117.838790549
GLEDSWOOD HILLS,NSW,-34.019028046,150.776771102
GLEN ALICE,NSW,-33.0522754356,150.123505322
GLEN ALLEN,NSW,-36.6676978335,149.377761554
GLEN ALLYN,QLD,-17.3663504089,145.66468553
GLEN ALPINE,NSW,-34.0905863624,150.782750657
GLEN ALVIE,VIC,-38.4939929386,145.65182168
GLEN APLIN,QLD,-28.7433827418,151.900209735
GLEN BOUGHTON,QLD,-16.9429052614,145.824545444
GLEN CAIRN,QLD,-27.6226641682,152.327588018
GLEN CREEK,VIC,-36.4400782908,146.921821826
GLEN DAVIS,NSW,-33.1480194423,150.171452025
GLEN ECHO,QLD,-25.9253300157,152.397618155
GLEN EDEN,QLD,-23.901048495,151.26969367
GLEN ELGIN,NSW,-29.5884911026,152.105325218
GLEN ESK,QLD,-27.2403824051,152.471304006
GLEN FERGUS,NSW,-36.2362101561,149.251259955
GLEN FORBES,VIC,-38.4430156567,145.520455123
GLEN FORREST,WA,-31.9133980665,116.100981188
GLEN HUNTLY,VIC,-37.8913735272,145.04221663
GLEN HUON,TAS,-43.0189104144,146.950016189
GLEN INNES,NSW,-29.744204629,151.735030931
GLEN IRIS,VIC,-37.8527046813,145.074126419
GLEN IRIS,WA,-33.3427467353,115.685714413
GLEN ISLA,QLD,-20.4167741887,148.616614859
GLEN MARTIN,NSW,-32.5234426973,151.821697973
GLEN MERVYN,WA,-33.5360071116,116.07353206
GLEN NEVIS,NSW,-29.93773695,152.18881178
GLEN NIVEN,QLD,-28.5908313836,151.970829947
GLEN OAK,NSW,-32.620627525,151.71094372
GLEN OSMOND,SA,-34.9612509367,138.644732452
GLEN PARK,VIC,-37.5183398293,143.9244669
GLEN RUSSELL,QLD,-16.9830731735,145.174819237
GLEN VALLEY,VIC,-36.8779307631,147.473240389
GLEN WARD,NSW,-31.7997395344,151.675540502
GLEN WAVERLEY,VIC,-37.880139773,145.175208484
GLEN WILLIAM,NSW,-32.5038814628,151.800879826
GLEN WILLS,VIC,-36.8365002093,147.496792552
GLENAIRE,VIC,-38.7711205063,143.476091225
GLENALADALE,VIC,-37.7620868953,147.321953778
GLENALBYN,VIC,-36.4849059186,143.712637178
GLENALTA,SA,-35.0085846061,138.627345469
GLENARBON,QLD,-28.6006629046,150.841517343
GLENAROUA,VIC,-37.1035464399,144.975294975
GLENAUBYN,QLD,-26.5213945755,149.945240303
GLENAVEN,QLD,-27.1862308325,151.96379086
GLENBAR,QLD,-25.7263092334,152.319049241
GLENBAWN,NSW,-32.1249147468,150.965956851
GLENBRAE,VIC,-37.3357024921,143.57210233
GLENBROOK,NSW,-33.7686467553,150.624313139
GLENBURNIE,SA,-37.8363690279,140.850584272
GLENBURN,VIC,-37.4052762902,145.454018543
GLENCOE,NSW,-29.9274010884,151.719050979
GLENCOE,QLD,-27.4585166834,151.853596398
GLENCOE,SA,-37.6757212257,140.597740578
GLENCOE,WA,-33.5158320929,117.585111993
GLENDALE,NSW,-32.9268779051,151.654564256
GLENDALE,QLD,-23.2530817484,150.470423599
